,Neighborhood code,Neighborhood name,Venue,Venue Latitude,Venue Longitude,Venue Category
915,702,ARAPILES            ,Mesón Río Nalón,40.4360741263673,-3.7055697873249756,Spanish Restaurant
916,702,ARAPILES            ,London,40.43183513203712,-3.712843647776263,Café
917,702,ARAPILES            ,La Ola,40.435244845539444,-3.7114270872612267,Mediterranean Restaurant
918,702,ARAPILES            ,jleo's,40.43171875093985,-3.7105274850040337,Burrito Place
919,702,ARAPILES            ,Arrocería Costa Blanca,40.43423474336497,-3.7043222508264884,Paella Restaurant
920,702,ARAPILES            ,La Manon,40.431553,-3.708851,Bakery
921,702,ARAPILES            ,Panaria,40.42978831489703,-3.707238167908352,Bakery
922,702,ARAPILES            ,Erre Q Erre,40.43269040547723,-3.703976698588763,Diner
923,702,ARAPILES            ,Tasty Poke,40.432853276753356,-3.7047840356785855,Fast Food Restaurant
924,702,ARAPILES            ,Massa Fina,40.43276813408467,-3.7103421088140593,Bakery
925,702,ARAPILES            ,Aceytuna,40.432506618241504,-3.703876452520049,Restaurant
926,702,ARAPILES            ,TGB - The Good Burger,40.43167330552131,-3.7051620098211,Burger Joint
927,702,ARAPILES            ,Churrería Chocolatería Las Farolas,40.432293,-3.7103221,Café
928,702,ARAPILES            ,Friends Coffee,40.43155116666667,-3.7081348,Café
929,702,ARAPILES            ,Las Nieves,40.431365050030635,-3.703732242190603,Café
930,702,ARAPILES            ,Asador Aranduero,40.43004384256098,-3.709954780692609,Spanish Restaurant
931,702,ARAPILES            ,Restaurante Alcobilla,40.43340669526033,-3.713209966231803,Tapas Restaurant
932,702,ARAPILES            ,supercor express,40.43043386126147,-3.708916301455274,Deli / Bodega
933,702,ARAPILES            ,100 Montaditos,40.432586012042904,-3.703877112245537,Sandwich Place
934,702,ARAPILES            ,Cafeteria Roldan,40.429794978665015,-3.707841350756144,Café
935,802,FUENTELARREINA      ,D Spot,40.475376,-3.7424467,Diner
936,902,ARGUELLES           ,El Pimiento Verde,40.428865543369945,-3.7154014044180075,Spanish Restaurant
937,902,ARGUELLES           ,Al Dente,40.43135917461102,-3.713408118794969,Pizza Place
938,902,ARGUELLES           ,Nakeima,40.43312196252797,-3.715377171396666,Dumpling Restaurant
939,902,ARGUELLES           ,Yunie,40.43315318080433,-3.716372970374963,Middle Eastern Restaurant
940,902,ARGUELLES           ,Sushita Café,40.430413372264965,-3.712716518149403,Sushi Restaurant
941,902,ARGUELLES           ,La Figal,40.429405180302794,-3.7157795303641112,Tapas Restaurant
942,902,ARGUELLES           ,Goiko Grill,40.427658599033876,-3.7141252257911153,Burger Joint
943,902,ARGUELLES           ,Orsomatto,40.434012899977404,-3.7156319618225093,Italian Restaurant
944,902,ARGUELLES           ,Casa Paco,40.430455664541036,-3.7201460247224976,Tapas Restaurant
945,902,ARGUELLES           ,Casa Marco,40.431631974409356,-3.715734373598021,Italian Restaurant
946,902,ARGUELLES           ,Tres Bocas,40.43156759683491,-3.7157823532620577,Mediterranean Restaurant
947,902,ARGUELLES           ,Morikaen,40.43371774709571,-3.716857166244727,Japanese Restaurant
948,902,ARGUELLES           ,Kebab House,40.43324475957186,-3.7174664304669696,Kebab Restaurant
949,902,ARGUELLES           ,Dimibang,40.43187781087614,-3.7159576593795856,Korean Restaurant
950,902,ARGUELLES           ,Taberna Origen,40.42649814158665,-3.716390339362639,Spanish Restaurant
951,902,ARGUELLES           ,Bar Casa Paco,40.43053360205077,-3.7201594068043953,Restaurant
952,902,ARGUELLES           ,Café Green Bakery,40.43310992156063,-3.7147437615717265,Salad Place
953,902,ARGUELLES           ,El Lagar,40.428676286,-3.719845586,Tapas Restaurant
954,902,ARGUELLES           ,El Nuevo Tendido 2,40.43249125083035,-3.71457057178404,Tapas Restaurant
955,902,ARGUELLES           ,La Lorena,40.4318393,-3.712739,Spanish Restaurant
956,902,ARGUELLES           ,Magerit,40.431842412913326,-3.7144972483609107,Spanish Restaurant
957,902,ARGUELLES           ,La Montaña,40.43077380501389,-3.714655617042672,Restaurant
958,902,ARGUELLES           ,Gandarío,40.43454557385298,-3.71556555925568,Tapas Restaurant
959,902,ARGUELLES           ,Restaurante Luos,40.43104485908715,-3.714598144101757,Asian Restaurant
960,902,ARGUELLES           ,ikki,40.432200469830164,-3.7177851388867684,Asian Restaurant
961,902,ARGUELLES           ,The Toast,40.43430490522088,-3.7127575332843525,Sandwich Place
962,902,ARGUELLES           ,Viena Capellanes,40.429792522188684,-3.718087337692309,Deli / Bodega
963,902,ARGUELLES           ,Punto Básico,40.42975938269499,-3.718817631162134,Restaurant
964,902,ARGUELLES           ,El Greco,40.43170907334707,-3.7116196105320047,Tapas Restaurant
965,902,ARGUELLES           ,Il Cratere del Gusto,40.42969026112254,-3.719153932760514,Italian Restaurant
966,902,ARGUELLES           ,Massart,40.43484490332323,-3.7183745415427265,Pizza Place
967,902,ARGUELLES           ,Casa Ananias,40.431157476137564,-3.7109750798996584,Spanish Restaurant
968,902,ARGUELLES           ,The Toast Tavern,40.434334,-3.713418,Gastropub
969,902,ARGUELLES           ,Pasta Pesto Pizza,40.43243761368886,-3.7132999585592916,Italian Restaurant
970,902,ARGUELLES           ,Cerveceria la garnacha,40.42795513743708,-3.7189976830693894,Restaurant
971,902,ARGUELLES           ,Don Oso,40.43309482583232,-3.715420459655161,Burger Joint
972,902,ARGUELLES           ,Los Chicos,40.433062982915295,-3.713394591001133,Spanish Restaurant
973,902,ARGUELLES           ,Gastrobar Rosales,40.42767840071467,-3.720172898376225,Gastropub
974,902,ARGUELLES           ,London,40.43183513203712,-3.712843647776263,Café
975,902,ARGUELLES           ,Cosmopolitan,40.434484536280394,-3.718246357033398,Sandwich Place
976,902,ARGUELLES           ,Restaurante Chino Akasaka,40.42681860323897,-3.7179403709336456,Chinese Restaurant
977,902,ARGUELLES           ,La Gran Muralla,40.43337349700591,-3.7153134657921547,Chinese Restaurant
978,902,ARGUELLES           ,Dunkin' Coffee,40.4340821,-3.7193736,Donut Shop
979,902,ARGUELLES           ,Kun Fu,40.433191,-3.717152,Asian Restaurant
980,902,ARGUELLES           ,100 Montaditos,40.434515930780975,-3.717261536489153,Sandwich Place
981,902,ARGUELLES           ,jleo's,40.43171875093985,-3.7105274850040337,Burrito Place
982,902,ARGUELLES           ,Panaderia La Aldehuela,40.43387835098859,-3.7176314844613483,Breakfast Spot
983,902,ARGUELLES           ,La Cocina de Lola,40.434430002694896,-3.7172662105831633,Mediterranean Restaurant
984,902,ARGUELLES           ,VIPS Moncloa,40.433796,-3.717651,Burger Joint
985,902,ARGUELLES           ,Ital Panini,40.43497403855114,-3.7160404450594613,Pizza Place
986,902,ARGUELLES           ,Cafetería Argos,40.43309198965556,-3.716677933150925,Café
987,902,ARGUELLES           ,Nostrum,40.43014809202408,-3.7129926681518555,Mediterranean Restaurant
988,902,ARGUELLES           ,Los Arcos de Moncloa,40.434569155367356,-3.7184443712250412,Café
989,902,ARGUELLES           ,Restaurante Alcobilla,40.43340669526033,-3.713209966231803,Tapas Restaurant
990,902,ARGUELLES           ,Lizarran,40.43444996193122,-3.7182144343383245,Tapas Restaurant
991,902,ARGUELLES           ,Santa Barbara,40.43462133728838,-3.718251697151112,Tapas Restaurant
992,902,ARGUELLES           ,Cien Pizzitas,40.434725043471715,-3.7182907148007787,Pizza Place
993,1002,PUERTA DEL ANGEL    ,Fresh and Nature,40.413794,-3.726971,Deli / Bodega
994,1002,PUERTA DEL ANGEL    ,La Casa del Lacón,40.41376693644032,-3.724670798793811,Spanish Restaurant
995,1002,PUERTA DEL ANGEL    ,El Triángulo de las Verduras,40.41345252081898,-3.7283487581467334,Vegetarian / Vegan Restaurant
996,1002,PUERTA DEL ANGEL    ,La Masía de José Luis,40.41499615177487,-3.73123630857278,Spanish Restaurant
997,1002,PUERTA DEL ANGEL    ,Mesón El Chacón,40.41376546381147,-3.7247553378153055,Spanish Restaurant
998,1002,PUERTA DEL ANGEL    ,La Fogata,40.41374461475548,-3.7243196202681768,Latin American Restaurant
999,1002,PUERTA DEL ANGEL    ,100 Montaditos,40.41395459799019,-3.7244467409872275,Sandwich Place
1000,1002,PUERTA DEL ANGEL    ,Café del Rio,40.416920356820455,-3.7230758347551003,Diner
1001,1002,PUERTA DEL ANGEL    ,Cafetería Solmar,40.413690969181026,-3.7270991742416726,Snack Place
1002,1002,PUERTA DEL ANGEL    ,Las Marismas,40.41441701657904,-3.7265668916870567,Spanish Restaurant
1003,1002,PUERTA DEL ANGEL    ,Granier Puerta del Angel,40.413016223114305,-3.730360927602361,Bakery
1004,1002,PUERTA DEL ANGEL    ,Palacio de la Misión,40.41415844933681,-3.7325432179052087,Spanish Restaurant
1005,1002,PUERTA DEL ANGEL    ,El Balcon De Griñon,40.415606,-3.731003,Restaurant
1006,1002,PUERTA DEL ANGEL    ,Kebab Amnu,40.41404030410337,-3.7252763295673663,Fast Food Restaurant
1007,1002,PUERTA DEL ANGEL    ,Estrella Pizza y Kebab,40.41317303035499,-3.7270895345402977,Kebab Restaurant
1008,1002,PUERTA DEL ANGEL    ,El Grove,40.41362646591138,-3.725017336987115,Spanish Restaurant
1009,1002,PUERTA DEL ANGEL    ,Que si quieres arroz Catalina,40.41396041885843,-3.732505698830515,Paella Restaurant
1010,1002,PUERTA DEL ANGEL    ,Pastelería Greta,40.412073390080195,-3.7246554547127717,Bakery
1011,1002,PUERTA DEL ANGEL    ,Casa de Burgos,40.414676883061134,-3.7306568996240035,Spanish Restaurant
1012,1002,PUERTA DEL ANGEL    ,Bar alcubilla,40.41184426083361,-3.730481076269594,Diner
1013,1102,OPAÑEL              ,La Piazzola,40.38591738630523,-3.724066845869127,Burger Joint
1014,1102,OPAÑEL              ,Jose Pan,40.38645409699392,-3.720684833941886,Bakery
1015,1102,OPAÑEL              ,Tropicalissima,40.38530256804423,-3.7209772910289063,Colombian Restaurant
1016,1102,OPAÑEL              ,A Casiña,40.38588587654166,-3.7211707464283865,Spanish Restaurant
1017,1102,OPAÑEL              ,La Nueva Pocha,40.3864086945891,-3.728038486714132,Tapas Restaurant
1018,1102,OPAÑEL              ,Churrascaria Baby Beef,40.383180436535454,-3.7207889286438496,Brazilian Restaurant
1019,1102,OPAÑEL              ,Rodilla,40.384526589217664,-3.718320655039833,Sandwich Place
1020,1202,ORCASUR             ,Pizzeria Milano,40.36681130767223,-3.7058014930180034,Pizza Place
1021,1302,SAN DIEGO           ,Las Costillas,40.39493050745965,-3.6667614861352926,BBQ Joint
1022,1302,SAN DIEGO           ,Il Bambino,40.39241845585657,-3.6660196308553745,Italian Restaurant
1023,1302,SAN DIEGO           ,Cervecería La Cervecera,40.39323840257758,-3.6666116984307333,Spanish Restaurant
1024,1302,SAN DIEGO           ,Panaria,40.39606857299805,-3.6647980213165283,Bakery
1025,1302,SAN DIEGO           ,Bar Macarena,40.39495198489987,-3.6646485337385024,Burger Joint
1026,1302,SAN DIEGO           ,Telepizza,40.39234678769337,-3.663108672894909,Pizza Place
1027,1302,SAN DIEGO           ,100 Montaditos,40.3955256745578,-3.6639179685186436,Sandwich Place
1028,1302,SAN DIEGO           ,Restaurante Chino Victoria,40.39339784673462,-3.666257858276367,Chinese Restaurant
1029,1302,SAN DIEGO           ,Bar Penedillo (Guarro de Vallekas),40.392554,-3.670041,Spanish Restaurant
1030,1302,SAN DIEGO           ,Norky's,40.39556608454319,-3.6647376589556715,Latin American Restaurant
1031,1302,SAN DIEGO           ,Granier,40.39415189441076,-3.6629254771440327,Snack Place
1032,1302,SAN DIEGO           ,El cañizo,40.39594112976094,-3.66553236589743,Breakfast Spot
1033,1302,SAN DIEGO           ,Rodilla,40.396034197710534,-3.664772318804854,Sandwich Place
1034,1402,HORCAJO             ,Domino's Pizza,40.407147371113396,-3.623707209996139,Pizza Place
1035,1402,HORCAJO             ,La Taberna de Chana,40.4099823291635,-3.630375602896273,Spanish Restaurant
1036,1402,HORCAJO             ,Burger King Fuente Carrantona,40.407731606719615,-3.62781228530468,Fast Food Restaurant
1037,1402,HORCAJO             ,Yong Tai,40.40777448912912,-3.628006662609688,Chinese Restaurant
1038,1402,HORCAJO             ,La Pizza Italia,40.40829580884911,-3.627882967816343,Italian Restaurant
1039,1402,HORCAJO             ,Cerveceria Susaron,40.40821807651372,-3.627825243830788,Tapas Restaurant
1040,1402,HORCAJO             ,Burger King,40.40812503435526,-3.6309506884154437,Fast Food Restaurant
1041,1402,HORCAJO             ,Horno de Pan El Obrador,40.40862,-3.63166,Bakery
1042,1502,PUEBLO NUEVO        ,Granier Panes Artesanos,40.435454818477815,-3.643281574383909,Bakery
1043,1502,PUEBLO NUEVO        ,Docamar,40.43350072361024,-3.6481332828624735,Tapas Restaurant
1044,1502,PUEBLO NUEVO        ,Troade Cervecería,40.437167826485016,-3.6454686533236287,Burger Joint
1045,1502,PUEBLO NUEVO        ,Wok 4 You,40.43714067060153,-3.6399273188622097,Chinese Restaurant
1046,1502,PUEBLO NUEVO        ,Taberna Balkanika,40.433096856780345,-3.6455595609032785,Restaurant
1047,1502,PUEBLO NUEVO        ,Monty's,40.435610560133355,-3.643054335199933,Tapas Restaurant
1048,1502,PUEBLO NUEVO        ,El Paso Doble,40.43448580481362,-3.647475649942133,Spanish Restaurant
1049,1502,PUEBLO NUEVO        ,Sabor Norteño - Restaurante Peruano,40.4336290832371,-3.6387598514556885,Peruvian Restaurant
1050,1502,PUEBLO NUEVO        ,Bar Alambique,40.43519660324922,-3.6443191620019646,Spanish Restaurant
1051,1502,PUEBLO NUEVO        ,McDonald's,40.43666312825683,-3.6402636038917553,Fast Food Restaurant
1052,1502,PUEBLO NUEVO        ,Ipanema,40.434226303973716,-3.645885636608047,Bakery
1053,1502,PUEBLO NUEVO        ,El Fogón Asturiano,40.433231,-3.648076,Spanish Restaurant
1054,1502,PUEBLO NUEVO        ,El Junqueral,40.434967,-3.644171,Seafood Restaurant
1055,1502,PUEBLO NUEVO        ,Joyma,40.43619161627796,-3.6449755206076193,Spanish Restaurant
1056,1502,PUEBLO NUEVO        ,Asador Pio Pio,40.435491,-3.645101,Fried Chicken Joint
1057,1502,PUEBLO NUEVO        ,Valpan,40.43495227376696,-3.6444090107207723,Café
1058,1502,PUEBLO NUEVO        ,Madrid Doner Kebap Pizzeria,40.434532,-3.643668,Fast Food Restaurant
1059,1502,PUEBLO NUEVO        ,Sindibad,40.435225479446856,-3.643030418269081,Middle Eastern Restaurant
1060,1502,PUEBLO NUEVO        ,VIPS Smart Alcalá 336,40.434064,-3.64584279,Burger Joint
1061,1502,PUEBLO NUEVO        ,Sushiwakka Express,40.43324,-3.6481607,Sushi Restaurant
1062,1502,PUEBLO NUEVO        ,Cafetería Montemayor,40.434311,-3.647551,Café
1063,1502,PUEBLO NUEVO        ,El Águila de Gredos,40.43419581593362,-3.647682950880659,Café
1064,1502,PUEBLO NUEVO        ,Telepizza,40.43564613820524,-3.6444783210754395,Pizza Place
1065,1502,PUEBLO NUEVO        ,Burger King,40.43327035183972,-3.6479306087939567,Fast Food Restaurant
1066,1502,PUEBLO NUEVO        ,Rodilla,40.436699,-3.640032,Sandwich Place
1067,1502,PUEBLO NUEVO        ,Er Bokata de Ipanema,40.43349028207192,-3.6397887479087583,Food
1068,1502,PUEBLO NUEVO        ,Bar Focos,40.431531280112495,-3.64087752995517,Tapas Restaurant
1069,1502,PUEBLO NUEVO        ,100 Montaditos,40.43353789169262,-3.6474654100102346,Sandwich Place
1070,1502,PUEBLO NUEVO        ,El Pizarral,40.43099130467358,-3.641839027404785,Spanish Restaurant
1071,1502,PUEBLO NUEVO        ,Universo Kebab,40.43670070383064,-3.638798966470557,Falafel Restaurant
1072,1702,SAN CRISTOBAL       ,Bar Vietnam,40.34109,-3.686568,Snack Place
1073,1702,SAN CRISTOBAL       ,El Rincón de Peri,40.342426626489065,-3.6919975495244617,Breakfast Spot
1074,1702,SAN CRISTOBAL       ,Cafetería Norte y Sur,40.340290041083605,-3.691036467581746,Tapas Restaurant
1075,1802,SANTA EUGENIA       ,Jardín De Baco,40.38442606695087,-3.608689881591975,Spanish Restaurant
1076,1802,SANTA EUGENIA       ,La Espiga,40.38406475471406,-3.610209460368686,Bakery
1077,1802,SANTA EUGENIA       ,Cerveceria La Tomasa,40.38362233487492,-3.6080759345070996,Tapas Restaurant
1078,1802,SANTA EUGENIA       ,Wok Sai Gon,40.38628414126584,-3.6093816524757023,Asian Restaurant
1079,1902,VALDEBERNARDO       ,Trasgu,40.39744996061972,-3.620755577527213,Spanish Restaurant
1080,1902,VALDEBERNARDO       ,Casa Manolo,40.398448358145245,-3.623989211164229,Spanish Restaurant
1081,1902,VALDEBERNARDO       ,Burger King,40.39755726364568,-3.618689859985893,Fast Food Restaurant
1082,1902,VALDEBERNARDO       ,Pizzerias Carlos,40.397147137946874,-3.6215106234333705,Pizza Place
1083,1902,VALDEBERNARDO       ,Pascual,40.400781554088645,-3.6214252026656206,Tapas Restaurant
1084,1902,VALDEBERNARDO       ,La Taberna de Chana,40.40154625497697,-3.6209668158493087,Tapas Restaurant
1085,1902,VALDEBERNARDO       ,La Churre,40.399431111823866,-3.621644196904159,Spanish Restaurant
1086,1902,VALDEBERNARDO       ,El Chaflán del Bulevar,40.40146435898934,-3.6209280399957837,Tapas Restaurant
1087,1902,VALDEBERNARDO       ,Taberna Lorena,40.40218674308595,-3.6224696598420527,Restaurant
1088,1902,VALDEBERNARDO       ,Baremagnum,40.40246093442655,-3.6224357506768277,Café
1089,1902,VALDEBERNARDO       ,Fu Li Hua,40.397602915763855,-3.6243027448654175,Chinese Restaurant
1090,1902,VALDEBERNARDO       ,Kebab Faraon,40.397613,-3.618694,Falafel Restaurant
1091,1902,VALDEBERNARDO       ,El Toledano,40.3975332587101,-3.624949016459023,Food
1092,2002,HELLIN              ,Restaurante Juvima,40.43088017142857,-3.6128385714285716,Spanish Restaurant
1093,2002,HELLIN              ,Sidrería Del Norte II,40.42809488204997,-3.6166576945847306,Tapas Restaurant
1094,2002,HELLIN              ,Los Niños de la Victoria,40.42750273098365,-3.6165736010671825,Snack Place
1095,2002,HELLIN              ,Meson Gallego,40.427116,-3.615661,Restaurant
1096,2102,AEROPUERTO          ,Danone Corner T4,40.494626,-3.568432,Food
1097,103,CORTES              ,La Cabaña Argentina,40.415696026060175,-3.6989742057930957,Argentinian Restaurant
1098,103,CORTES              ,El Inti de Oro,40.415750765,-3.698969495,Peruvian Restaurant
1099,103,CORTES              ,Gofio by Cicero Canary,40.41385634258089,-3.6982943941974873,Restaurant
1100,103,CORTES              ,Arrocería Marina Ventura,40.41535302116083,-3.6989406886968395,Paella Restaurant
1101,103,CORTES              ,Lamucca de Prado,40.41483704752955,-3.6985914897741425,Restaurant
1102,103,CORTES              ,Ferreteria By Ego,40.412558,-3.699631,Restaurant
1103,103,CORTES              ,El Rincon de Esteban,40.4158025189281,-3.697742684114137,Spanish Restaurant
1104,103,CORTES              ,Eat Is Wok,40.41555287654177,-3.700304794194268,Asian Restaurant
1105,103,CORTES              ,El Barril de las Letras,40.41435989216732,-3.6967134353360627,Spanish Restaurant
1106,103,CORTES              ,La Huerta de Tudela,40.414903,-3.698672,Restaurant
1107,103,CORTES              ,Triciclo Restaurante y Barra,40.412909750560765,-3.697167025191445,Restaurant
1108,103,CORTES              ,Casa Pueblo,40.41461381230456,-3.6985981117031463,Spanish Restaurant
1109,103,CORTES              ,La Pizzateca,40.4127321420432,-3.6994006843348686,Pizza Place
1110,103,CORTES              ,La Sanabresa,40.41256047164362,-3.6984811188512157,Mediterranean Restaurant
1111,103,CORTES              ,InClan Brutal Bar,40.41502338061646,-3.7018643661445174,Tapas Restaurant
1112,103,CORTES              ,Chuka Ramen Bar,40.41574972380364,-3.699533410240009,Noodle House
1113,103,CORTES              ,Plenti,40.41213451312291,-3.696623656621767,Café
1114,103,CORTES              ,La Rotonda,40.415386,-3.6956787,Mediterranean Restaurant
1115,103,CORTES              ,Yoka Loka,40.41161458501999,-3.698692811574475,Sushi Restaurant
1116,103,CORTES              ,Casa González,40.41398980434345,-3.698821409425091,Deli / Bodega
1117,103,CORTES              ,Vinoteca Moratín,40.41261947884343,-3.695511165213914,Restaurant
1118,103,CORTES              ,Askua barra,40.417066970177565,-3.698627286195405,Restaurant
1119,103,CORTES              ,Perlora,40.41233403314196,-3.6995679467201166,Seafood Restaurant
1120,103,CORTES              ,La Ancha,40.41676535921217,-3.697570902607902,Spanish Restaurant
1121,103,CORTES              ,Cacao Restobar,40.412469216059456,-3.6970807034338744,Venezuelan Restaurant
1122,103,CORTES              ,La Esperanza,40.41149716350271,-3.6994495684985402,Mediterranean Restaurant
1123,103,CORTES              ,Cantina Belesar,40.41313433400812,-3.696005802541076,Restaurant
1124,103,CORTES              ,Horno de Pastelería América,40.411862116588146,-3.6981806163867734,Bakery
1125,103,CORTES              ,la saletta,40.41163590801957,-3.6986855712936584,Italian Restaurant
1126,103,CORTES              ,Le Comptoir de la Crêpe,40.412999,-3.695733,Creperie
1127,103,CORTES              ,Libreria Cafe El Dinosaurio Todavia Estaba Alli,40.41167506219228,-3.700300547654981,Café
1128,103,CORTES              ,La Pulpería de Victoria,40.416506381,-3.70170887,Seafood Restaurant
1129,103,CORTES              ,El Sur,40.411135324189495,-3.699521331741858,Restaurant
1130,103,CORTES              ,Restaurante Viva Madrid,40.41516746717612,-3.6998336282593405,Spanish Restaurant
1131,103,CORTES              ,DF Bar Torteria Mexicana,40.41283601406778,-3.6993506824415316,Mexican Restaurant
1132,103,CORTES              ,dondeSánchez,40.411622512771814,-3.6987008608043914,Deli / Bodega
1133,103,CORTES              ,Buns & Bones,40.41138511501041,-3.698781260856503,Grilled Meat Restaurant
1134,103,CORTES              ,La Verónica,40.41264981347517,-3.695268439045623,Mediterranean Restaurant
1135,103,CORTES              ,Cutzamala,40.41161000209767,-3.6987083114145176,Mexican Restaurant
1136,103,CORTES              ,Bacoa,40.416697729325435,-3.7016824585888597,Burger Joint
1137,103,CORTES              ,Tandem by Triciclo,40.412648981278004,-3.6960321504423015,Breakfast Spot
1138,103,CORTES              ,La Tragantúa,40.41184555400155,-3.6954076239854836,Spanish Restaurant
1139,103,CORTES              ,Rosi La Loca,40.415821011717526,-3.7029546044326276,Tapas Restaurant
1140,103,CORTES              ,Taberna del Chato,40.414844515186154,-3.702683456732465,Spanish Restaurant
1141,103,CORTES              ,NAP Neapolitan Authentic Pizza,40.41082784575748,-3.700475451857145,Pizza Place
1142,103,CORTES              ,Taberna Malaspina,40.415766581101096,-3.702643769694344,Tapas Restaurant
1143,103,CORTES              ,Casa Pachuco,40.41082162929018,-3.6994234493363587,Tapas Restaurant
1144,103,CORTES              ,Pizzeria Italiana Piccolo Diavolo,40.4115292313695,-3.695595850047005,Italian Restaurant
1145,103,CORTES              ,Umiko,40.417593886155295,-3.6973123468602287,Sushi Restaurant
1146,103,CORTES              ,Los Porfiados,40.410110365834385,-3.698907434582576,Argentinian Restaurant
1147,103,CORTES              ,Serafina,40.41642972263389,-3.7022844736145575,Restaurant
1148,103,CORTES              ,Neila,40.41263934328753,-3.695763498544693,Tapas Restaurant
1149,103,CORTES              ,La Fetén,40.412695722374636,-3.6951986098882825,Spanish Restaurant
1150,103,CORTES              ,La Rollerie,40.41385383986997,-3.7028908043886357,Café
1151,103,CORTES              ,100 Montaditos,40.41522733329538,-3.7003301939982185,Sandwich Place
1152,103,CORTES              ,Egeo Suvlakeria Griega (Lavapiés),40.41046293921484,-3.7009346240905394,Souvlaki Shop
1153,103,CORTES              ,Casa Suecia,40.417813844980536,-3.696234471432588,Restaurant
1154,103,CORTES              ,La Otra Casa,40.41196492867629,-3.701738085272247,Mediterranean Restaurant
1155,103,CORTES              ,Matador,40.4146306440801,-3.7029469756383695,Tapas Restaurant
1156,103,CORTES              ,bistronomika,40.41272627,-3.696075434,Bistro
1157,103,CORTES              ,Pecado Carnal,40.411593,-3.695584,BBQ Joint
1158,103,CORTES              ,Gastrochigre,40.41146,-3.6986632,Gastropub
1159,103,CORTES              ,La Infinito,40.410713,-3.6994221,Café
1160,103,CORTES              ,La Quietud Tiyoweh,40.411153173926415,-3.6949271742195737,Café
1161,103,CORTES              ,Viandas de Salamanca,40.41721469791877,-3.7030515546288716,Deli / Bodega
1162,103,CORTES              ,Taberna Elisa By Triciclo,40.412728,-3.696355,Mediterranean Restaurant
1163,103,CORTES              ,Mesón Puerta del Sol,40.41514119281604,-3.7033058696482852,Spanish Restaurant
1164,103,CORTES              ,La Cazuelita,40.411333,-3.696736,Tapas Restaurant
1165,103,CORTES              ,Restaurante Fuente De La Fama,40.41165943432995,-3.6977454577605444,Spanish Restaurant
1166,103,CORTES              ,La Recoba,40.41238840444301,-3.7005261416573827,Pizza Place
1167,103,CORTES              ,Tinto y Tapas San Pedro,40.411289,-3.694876,Spanish Restaurant
1168,103,CORTES              ,GANZ café bistrot,40.41115609725861,-3.6948697159296118,Restaurant
1169,103,CORTES              ,La musa de Espronceda,40.410677906870376,-3.697921305662285,Spanish Restaurant
1170,103,CORTES              ,El Fogón Verde,40.41236,-3.6939151,Vegetarian / Vegan Restaurant
1171,103,CORTES              ,Acid Café,40.411838,-3.69485,Café
1172,103,CORTES              ,La Fábrica,40.41162297566508,-3.693961274574793,Breakfast Spot
1173,103,CORTES              ,Taberna La Mina,40.41059917405741,-3.7007834971182523,Tapas Restaurant
1174,103,CORTES              ,El Alambique,40.411801903635975,-3.695589620603405,Mediterranean Restaurant
1175,103,CORTES              ,La Temeraria,40.411739738757525,-3.7002843618392944,Café
1176,103,CORTES              ,Sidrería A Cañada (Lavapiés),40.41101399233319,-3.7005292499673947,Tapas Restaurant
1177,103,CORTES              ,Bombardino Cafe,40.410233,-3.697692,Tapas Restaurant
1178,103,CORTES              ,Olé,40.41479129334599,-3.704168289499622,Spanish Restaurant
1179,103,CORTES              ,La Malaje,40.41287920394429,-3.7032834351854254,Tapas Restaurant
1180,103,CORTES              ,Taberna de las Letras,40.41239618283838,-3.695782606513701,Spanish Restaurant
1181,103,CORTES              ,stop madrid bodegas,40.412207562202624,-3.698629544330463,Tapas Restaurant
1182,103,CORTES              ,El Inti de Oro,40.4128301710491,-3.6983574826884182,Peruvian Restaurant
1183,103,CORTES              ,Los Chanquetes,40.412182574899866,-3.698428351230261,Spanish Restaurant
1184,103,CORTES              ,O'Pulpo,40.41286985234447,-3.7016539685587397,Seafood Restaurant
1185,103,CORTES              ,Domino's Pizza,40.41188625751104,-3.6981342711311203,Pizza Place
1186,103,CORTES              ,Panaria,40.41118447761985,-3.6967002725414266,Bakery
1187,103,CORTES              ,Restaurante Chino Plaza Del Angel,40.41450639468142,-3.7030859905645452,Asian Restaurant
1188,103,CORTES              ,Tetería Casablanca,40.410740339673346,-3.695771109749857,Food
1189,103,CORTES              ,Los Rotos,40.41292121965939,-3.695151714817362,Tapas Restaurant
1190,103,CORTES              ,Taberna Santa Isabel,40.4106147972877,-3.697931204721774,Spanish Restaurant
1191,103,CORTES              ,Yatiri,40.41268990000449,-3.7033725873476895,Vegetarian / Vegan Restaurant
1192,103,CORTES              ,La Pitarra,40.41116036097824,-3.695022647090501,Spanish Restaurant
1193,103,CORTES              ,La Taberna De Atocha,40.41135708745185,-3.6973300552575212,Restaurant
1194,103,CORTES              ,María Bonita Lavapies,40.41156391496011,-3.700506295217559,Taco Place
1195,103,CORTES              ,Moharaj,40.411087118,-3.700549995,Indian Restaurant
1196,103,CORTES              ,La Bienquerida,40.41440012783548,-3.7037124819619556,Food
1197,203,CHOPERA             ,Trattoria In Crescendo,40.39458232012004,-3.6983880942169574,Italian Restaurant
1198,203,CHOPERA             ,Go Hyang Mat,40.39651209507304,-3.699201240629983,Korean Restaurant
1199,203,CHOPERA             ,Las tinajas,40.3969930879287,-3.6977791786193848,Tapas Restaurant
