,Neighborhood code,Neighborhood name,Venue,Venue Latitude,Venue Longitude,Venue Category
130,201,IMPERIAL            ,Taberna del Capitán Alatriste,40.41262258,-3.708385061,Spanish Restaurant
131,201,IMPERIAL            ,Amicis,40.41489919886228,-3.70929301721602,Tapas Restaurant
132,201,IMPERIAL            ,El Triángulo de las Verduras,40.41345252081898,-3.7283487581467334,Vegetarian / Vegan Restaurant
133,201,IMPERIAL            ,Boconó Specialty Coffee,40.410585280387586,-3.706855521898219,Café
134,201,IMPERIAL            ,Atelier Cafè De La Llana,40.40921543710092,-3.705664564403512,Café
135,201,IMPERIAL            ,El Arrozal,40.41372638929047,-3.711085754650266,Spanish Restaurant
136,201,IMPERIAL            ,La Antoñita,40.4130849147541,-3.7085505691060217,Spanish Restaurant
137,201,IMPERIAL            ,Taquería del Alamillo,40.41369706295375,-3.712548781764304,Mexican Restaurant
138,201,IMPERIAL            ,Korgui Bar Gastronómico,40.41391286150423,-3.711304292030392,Gastropub
139,201,IMPERIAL            ,La Tapería Mayor,40.41543798099699,-3.711252549354675,Paella Restaurant
140,201,IMPERIAL            ,La Fogata,40.41374461475548,-3.7243196202681768,Latin American Restaurant
141,201,IMPERIAL            ,Sahuaro,40.41108639348676,-3.7072020194931703,Mexican Restaurant
142,201,IMPERIAL            ,Las Carboneras,40.4147390164281,-3.709163775741937,Spanish Restaurant
143,201,IMPERIAL            ,La Pasa,40.41416768267163,-3.7087765073739543,Food
144,201,IMPERIAL            ,Mesón El Chacón,40.41376546381147,-3.7247553378153055,Spanish Restaurant
145,201,IMPERIAL            ,Angus,40.406993276447125,-3.725004542324277,Burger Joint
146,201,IMPERIAL            ,100 Montaditos,40.41395459799019,-3.7244467409872275,Sandwich Place
147,201,IMPERIAL            ,Café del Rio,40.416920356820455,-3.7230758347551003,Diner
148,201,IMPERIAL            ,El Ventorrillo,40.413000344022095,-3.7138676599138702,Spanish Restaurant
149,201,IMPERIAL            ,el escaldon,40.41305623007478,-3.710281399326168,Spanish Restaurant
150,201,IMPERIAL            ,La Panera de Arman,40.41323910784528,-3.719420430855074,BBQ Joint
151,201,IMPERIAL            ,Madrid río Café,40.41765858819497,-3.7215969090759935,Gastropub
152,201,IMPERIAL            ,Dehesa Santa María,40.41521986421654,-3.713437962658213,Tapas Restaurant
153,201,IMPERIAL            ,Bar La Ribera,40.41356548430897,-3.720835447311402,Breakfast Spot
154,201,IMPERIAL            ,Cafetería Solmar,40.413690969181026,-3.7270991742416726,Snack Place
155,201,IMPERIAL            ,Burger King,40.40677296066741,-3.7243991793855096,Fast Food Restaurant
156,201,IMPERIAL            ,Las Marismas,40.41441701657904,-3.7265668916870567,Spanish Restaurant
157,201,IMPERIAL            ,Granier Puerta del Angel,40.413016223114305,-3.730360927602361,Bakery
158,201,IMPERIAL            ,El Recetario de Madrid,40.4070296614741,-3.724313403978597,Spanish Restaurant
159,201,IMPERIAL            ,Café Montes,40.402147,-3.724365,Spanish Restaurant
160,201,IMPERIAL            ,Pastelería Greta,40.412073390080195,-3.7246554547127717,Bakery
161,201,IMPERIAL            ,Madrid Río Café Bonaparte,40.417779690042344,-3.721662982010437,Café
162,201,IMPERIAL            ,Janna,40.40899795265316,-3.7295138157060186,Snack Place
163,201,IMPERIAL            ,Cafetería Quinta De Goya,40.41366842150902,-3.7248790047817644,Café
164,201,IMPERIAL            ,El Grove,40.41362646591138,-3.725017336987115,Spanish Restaurant
165,201,IMPERIAL            ,Estrella Pizza y Kebab,40.41317303035499,-3.7270895345402977,Kebab Restaurant
166,201,IMPERIAL            ,Foster's Hollywood,40.40705861730812,-3.7242865702729064,American Restaurant
167,201,IMPERIAL            ,Cafeteria Monterio,40.413579,-3.728447,Café
168,201,IMPERIAL            ,Bar alcubilla,40.41184426083361,-3.730481076269594,Diner
169,201,IMPERIAL            ,Restaurante Solanito,40.40377496715571,-3.733223005778226,Restaurant
170,201,IMPERIAL            ,puerto pirata,40.407107754561004,-3.7256072602041126,Café
171,201,IMPERIAL            ,Cafetería Palacio Real,40.41666546228339,-3.7137007713317867,Breakfast Spot
172,301,PACIFICO            ,El Rincón de Fogg,40.404065,-3.677902,Burger Joint
173,301,PACIFICO            ,La Polonesa,40.40420810233003,-3.679567363531214,Polish Restaurant
174,301,PACIFICO            ,Rincon De Extremadura,40.40701655752132,-3.6782717844959585,Spanish Restaurant
175,301,PACIFICO            ,Don Giovanni,40.407648,-3.680188,Italian Restaurant
176,301,PACIFICO            ,La Cevicucheria,40.40267859397597,-3.680336090781132,Peruvian Restaurant
177,301,PACIFICO            ,Sidreria Astur II,40.405341122160486,-3.677504335030711,Spanish Restaurant
178,301,PACIFICO            ,Taberna Griega,40.4037412,-3.6779324,Greek Restaurant
179,301,PACIFICO            ,Panadería Pastelería Los Canasteros,40.405196136188856,-3.67427691753023,Bakery
180,301,PACIFICO            ,Mezcal,40.406796,-3.677795,Mexican Restaurant
181,301,PACIFICO            ,Bodega Bar Estebaranz,40.406118193830956,-3.6729160625168733,Tapas Restaurant
182,301,PACIFICO            ,El Caldero,40.402563337193996,-3.6806634245088032,Restaurant
183,301,PACIFICO            ,Mesón Restaurante  El Segoviano,40.4048478,-3.683351,Spanish Restaurant
184,301,PACIFICO            ,Gangnam,40.40281988224854,-3.6717117544024824,Korean Restaurant
185,301,PACIFICO            ,La Pentola Magica,40.405021,-3.682701,Italian Restaurant
186,301,PACIFICO            ,Doner kebab madrid,40.40634318241905,-3.6765283318278335,Indian Restaurant
